500,Говяжье сердце,16.00,3.50,,96
501,Говяжьи губы,15.00,5.00,,105
502,Говяжьи легкие,16.20,2.50,,92
503,Говяжьи легкие тушеные,20.40,3.70,,120
504,Говяжьи мозги,11.70,8.60,,124
505,Говяжьи ноги,25.00,6.60,,159
506,Говяжьи почки,15.20,2.80,,86
507,Говяжьи ребра,11.00,35.00,,359
508,Говяжьи уши,25.20,2.30,,122
509,Говяжья вырезка,18.60,16.00,,218
510,Говяжья вырезка филейная,20.10,3.50,,113
511,Говяжья грудинка,19.30,15.70,,217
512,Говяжья грудинка копчёная,7.60,66.80,,632
513,Говяжья грудинка копчёно-варёная,10.00,55.00,,540
514,Говяжья лопатка,19.40,6.60,,137
515,Говяжья пашина,18.90,16.60,,225
516,Говяжья печень,20.00,3.10,4.00,125
517,Говяжья печень жареная,22.90,10.20,3.90,199
518,Говяжья печень нежирная,17.40,3.10,,98
519,Говяжья покромка,18.60,16.00,,218
520,Говяжья тазобедренная часть (огузок),20.20,6.40,,138
521,Говяжья тушенка,14.10,17.40,,214
522,Говяжья шейная часть,19.40,6.40,,135
523,Голавль,17.80,5.60,,127
524,Голец,22.40,5.70,,135
525,Голубика,1.00,,8.20,35
526,Голубиное мясо,18.50,23.80,,294
527,Горбуша горячего копчения,23.20,7.60,,161
528,Горбуша жареная в кляре,17.10,16.40,15.20,281
529,Горбуша запеченная в шубе,13.20,13.10,3.20,184
530,Горбуша маринованная,20.90,5.80,,136
531,Горбуша натуральная Балт-Фиш Плюс,15.00,1.50,,75
532,Горбуша натуральная Русский рыбный мир,21.00,6.00,,138
533,Горбуша отварная,22.90,7.80,,168
534,Горбуша свежая,20.50,6.50,,142
535,Горбуша солёная,22.10,9.00,,169
536,Горбыль,22.50,6.30,,153
537,Горох Makfa дробленый в пакетиках,23.00,1.50,48.10,299
538,Горох Makfa колотый,23.00,1.50,48.10,299
539,Горох Агро-Альянс колотый,23.00,1.00,62.00,350
540,Горох варёный,6.00,,9.00,60
541,Горох лущеный,23.00,1.60,57.70,323
542,Горох маш,23.50,2.00,46.00,300
543,Горох маш (ростки),3.10,0.20,6.00,30
544,Горох маш Ярмарка Платинум,23.50,2.00,50.00,312
545,Горох Мистраль Айдахо,20.80,1.40,55.20,317
546,Горох Мистраль Орегон,20.00,1.50,66.40,327
547,Горох Пассим колотый,23.00,1.60,48.10,299
548,Горох сушёный,20.50,2.00,53.30,298
549,Горошек зелёный,5.00,0.20,13.80,73
550,Горошек зелёный 4 сезона,5.10,0.20,13.10,75
551,Горошек зелёный 6 соток,3.10,,6.50,38
552,Горошек зелёный Globus,5.50,0.70,7.40,74
553,Горошек зелёный Hortex,6.40,0.40,10.50,83
554,Горошек зелёный Бондюэль замороженный,6.90,0.40,19.40,85
555,Горошек зелёный Бондюэль Нежный,4.80,0.20,7.50,52
556,Горошек зелёный Бондюэль с молодой морковью,3.30,0.50,9.30,54
557,Горошек зелёный Бондюэль с морковью в кубиках,3.00,0.20,10.00,53
558,Горошек зелёный замороженный,6.40,0.40,16.30,72
559,Горошек зелёный Каждый день замороженный,5.00,0.20,8.50,55
560,Горошек зелёный консервированный,3.60,0.10,9.80,55
561,Горошек зелёный стручковый,5.00,0.20,8.30,55
562,Горчица,5.70,6.40,22.00,162
563,Горчица 365 дней Русская,7.40,2.00,10.80,91
564,Горчица белая (английская),37.10,11.10,5.90,271
565,Горчица дижонская,9.90,12.70,5.30,143
566,Горчица Махеевъ столовая Русская,9.60,10.90,11.00,181
567,Горчица русская (сарептская),8.70,11.00,11.60,185
568,Горчица чёрная (французская),37.10,11.10,5.90,271
569,Горчичный порошок,37.10,11.10,32.60,378
570,Горячий шоколад Fit Parad,3.00,5.50,42.00,230
571,Готовый завтрак Nestle Kosmostars звездочки и галактики медовые,7.20,5.00,76.20,400
572,Гранадилла,0.50,0.10,8.00,46
573,Гранат,0.90,,13.90,52
574,Гранатовый сок,0.30,,14.50,64
575,Грейпфрут,0.70,0.20,6.50,29
576,Грейпфрутовый нектар,0.20,,10.40,44
577,Грейпфрутовый сок,0.90,0.20,6.50,30
578,Гремолата,3.70,0.40,7.60,49
579,Гренки пшеничные,11.40,9.00,65.70,390
580,Гренки пшеничные кубики салатные,12.30,5.20,61.60,342
581,Гренки ржаные с чесноком,9.50,12.50,22.10,239
582,Грецкий орех,15.20,65.20,7.00,654
583,Гречка зелёная для проращивания,10.80,3.20,54.40,295
584,Гречневая каша Nestle безмолочная,11.00,3.00,76.50,377
585,Гречневая каша Nestle безмолочная с черносливом,11.00,3.00,76.50,377
586,Гречневая каша Nestle молочная,14.00,10.00,66.00,410
587,Гречневая каша Nestle молочная с курагой,14.00,10.00,66.00,410
588,Гречневая каша вязкая на воде,3.20,0.80,17.10,90
589,Гречневая каша из крупы ядрица,3.00,3.40,14.60,101
590,Гречневая каша Малютка безмолочная,11.40,2.70,76.30,375
591,Гречневая каша Малютка молочная с черносливом,12.80,12.40,67.10,431
592,Гречневая каша на молоке,4.20,2.30,21.60,118
593,Гречневая каша с маслом,4.50,2.30,25.00,132
594,Гречневая каша ФрутоНяня безмолочная с яблоком,0.70,,15.00,63
595,Гречневая кашка Heinz грушка абрикос смородинка молочная,12.00,2.90,76.20,379
596,Гречневая кашка Heinz низкоаллергенная без молока,9.50,1.60,74.00,350
597,Гречневая кашка ФрутоНяня молочная жидкая с яблоком,2.00,1.90,9.60,62
598,Гречневая крупа (продел),9.50,2.30,65.90,306
599,Гречневая крупа (ядрица),12.60,3.30,62.10,313
600,Гречневая крупа (ядрица) зелёная,10.80,3.20,56.00,296
601,Гречневая крупа Агро-Альянс Элитная,13.00,3.00,68.00,350
602,Гречневая крупа Мистраль ядрица,13.60,3.30,65.00,353
603,Гречневая крупа Пассим Алтайская,12.60,2.60,68.00,329
604,Гречневая манка Гарнец безглютеновая,12.50,2.50,70.00,350
605,Гречневые хлопья,9.00,2.40,67.00,330
606,Гречневые хлопья Makfa,8.00,3.00,79.00,375
607,Гречневые хлопья Myllyn Paras,13.00,1.70,67.50,340
608,Гречневые хлопья Myllyn Paras для каши,13.00,1.70,67.50,340
609,Гречневые хлопья Агро-Альянс,11.00,2.00,74.00,370
610,Гречневые хлопья Алтайская сказка,12.80,3.40,66.10,346
611,Гречневые хлопья Мистраль,12.60,2.30,59.00,345
612,Гречневые хлопья Пассим,9.50,2.30,65.80,322
613,Грибное ассорти 4 сезона,2.90,0.90,13.00,27
614,Грибное ассорти быстрозамороженное,2.20,0.80,0.70,20
615,Грибное ризотто Бондюэль в томатном соусе,2.40,0.80,16.30,82
616,Грибной жульен Hortex,2.60,0.50,2.60,30
617,Гриссини,7.00,6.00,40.00,238
618,Грог,,,,220
619,Грузди маринованные Steinhauer,1.00,1.80,,26
620,Грузди свежие,1.80,0.50,0.80,16
621,Групер (мероу),24.80,1.30,,118
622,Груша,0.40,0.30,10.90,42
623,Груша консервированная,0.20,,15.60,65
624,Грушевый компот,0.20,,18.20,70
625,Грушевый нектар,0.10,0.10,8.80,37
626,Грушевый сок,0.40,0.30,11.00,46
627,Груши сушёные,2.30,0.60,62.60,249
628,Гуава,2.60,1.00,8.90,68
629,Гуава земляничная,0.60,0.60,17.40,69
630,Гуавовый сок,0.10,0.10,13.90,57
631,Гуарана,0.10,,6.50,26
632,Гулявник лекарственный,0.30,,5.00,21
633,Гусиная печень,15.20,39.00,,412
634,Густера,15.10,2.40,,97
635,Гусь,15.20,39.00,,412
636,Гусь вареный,19.30,41.20,,447
637,Гусь жареный,22.90,58.80,,620
638,Гюнику татаки,12.80,2.60,6.80,102
639,Гютан терияки,11.00,22.50,14.10,223
640,Дайкон,1.20,,4.10,21
641,Даниссимо Белый персик - белый шоколад,4.60,6.10,18.30,147
642,Даниссимо Вишня,4.70,5.40,17.50,138
643,Даниссимо Груша-ваниль,4.70,5.40,17.10,136
644,Даниссимо Клубника,4.70,5.40,17.10,136
645,Даниссимо Крем-брюле,4.60,4.60,18.80,135
646,Даниссимо Лесные ягоды,4.70,5.40,17.20,136
647,Даниссимо Малина-земляника,4.70,5.40,16.00,131
648,Даниссимо Пахлава,4.70,5.10,15.80,128
649,Даниссимо Пинаколада,4.60,5.30,16.10,131
650,Даниссимо Пломбир,4.60,4.60,13.10,112
651,Даниссимо с хрустящими шариками,4.90,7.30,16.50,151
652,Даниссимо с хрустящими шариками Ванильный,4.90,7.30,16.50,151
653,Даниссимо Черника,4.70,5.40,16.50,134
654,Даниссимо Шоколад,5.00,7.10,16.00,148
655,Даниссимо Яблочный пирог,4.70,5.40,13.60,122
656,Даси,5.00,,30.00,120
657,Девясил,2.90,,0.20,15
658,Десерт Alpro Soya ванильный,3.00,1.80,12.70,80
659,Десерт Konti Bonjour ванильный,4.00,20.10,63.60,443
660,Десерт Вафельный рожок McDonalds,3.00,4.00,22.00,135
661,Десерт Вишнёвый пирожок McDonalds,2.00,12.00,29.00,230
662,Десерт горячий Брауни Бургер Кинг,5.60,30.90,39.20,456
663,Десерт итальянский Флоренция карамельный,3.60,17.20,53.00,376
664,Десерт Макфлурри Де Люкс карамельно-шоколадный,7.00,10.00,71.00,400
665,Десерт Макфлурри Де Люкс клубнично-шоколадный,6.00,8.00,61.00,340
666,Десерт Макфлурри с рисовыми шариками,6.00,8.00,61.00,340
667,Десерт Макфлурри с шоколадно-вафельной крошкой,6.00,8.00,40.00,280
668,Десерт Маффин с чёрной смородиной,5.00,18.00,47.00,370
669,Десерт Маффин с шоколадом,6.00,12.00,55.00,350
670,Десерт Мороженое Айс Дрим Клубника или Шоколад KFC,3.60,3.40,32.00,173
671,Десерт Мороженое в рожке Летнее KFC,4.40,3.90,25.30,154
672,Десерт Мороженое Летняя фантазия Клубничное KFC,3.50,3.50,30.50,167
673,Десерт мороженое Рожок Бургер Кинг,4.20,4.20,25.50,157
674,Десерт Мороженое с карамелью,5.00,7.00,60.00,325
675,Десерт Мороженое с клубникой,5.00,5.00,50.00,265
676,Десерт Мороженое с шоколадом,6.00,9.00,52.00,315
677,Десерт Пирожок Хот Пай Дуэт Вишня и Шоколад KFC,7.50,29.80,58.30,531
678,Десерт Чизкейк Нью Йорк Карамель KFC,6.80,21.20,32.10,346
679,Десерт Чизкейк Нью Йорк Клубника KFC,5.20,20.30,34.10,339
680,Десерт Чизкейк Нью Йорк Шоколад KFC,5.50,20.70,33.10,341
681,Джезерье из граната,2.00,2.90,87.00,381
682,Джекфрут (плод хлебного дерева),1.40,0.30,22.40,94
683,Джем апельсиновый,0.80,0.40,63.00,268
684,Джем банановый,0.10,,59.20,215
685,Джем брусничный,0.80,0.70,59.00,250
686,Джем вишневый,,,56.50,226
687,Джем голубичный,0.70,0.20,58.80,241
688,Джем клубничный,,,65.00,272
689,Джем малиновый,0.70,0.40,23.90,106
690,Джем мандариновый,0.30,,70.80,276
691,Джем персиковый,0.50,,66.80,258
692,Джем сливовый,0.40,0.30,73.20,288
693,Джем черничный,0.40,0.20,53.10,214
694,Джем яблочный,,,24.00,245
695,Джин,,,,220
696,Джин-тоник,,,6.70,78
